_id,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,X,Y,LONGITUDE,LATITUDE,OBJECTID,FTH_PRIORITY,FTH_ORGANIZATION,FTH_FAITH,FTH_DENOMINATION,FTH_GROUPING,FTH_PHONE,FTH_EXTENSION,FTH_FAX,FTH_CELL,FTH_HOME,FTH_SALUTATION,FTH_FIRST_NAME,FTH_LAST_NAME,FTH_POSITION,FTH_EMAIL,FTH_CONTACT,FTH_WEBSITE,FTH_FORUM,WARD_NAME,WARD_NUMBER,COMM_COUNCIL_NAME,COMM_COUNCIL_CODE,NEIGHBOURHOOD_NAME,geometry
692,800608,164,Eglinton Ave E,164 Eglinton Ave E,M4P1G4,former TORONTO,Toronto,,104008,1138280,164,,,,125,,,,,683,,Oral  Roberts,Christian,,,,,,,,,,,,,,,,Toronto-St. Paul's (12),12,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Mount Pleasant West (104),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3934475465156, 43.7080212005972]]}"
693,876735,63,Taunton Rd,63 Taunton Rd,M4S2P2,former TORONTO,Toronto,First Christian Reformed,109001,1138330,63,,,,4533,,,,,684,,First Christian Reformed Chu,Christian,,,4164814912,,,,,,,,,,,,,Don Valley West (15),15,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Mount Pleasant East (99),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3880976952323, 43.707826359658604]]}"
694,844879,529,Mount Pleasant Rd,529 Mount Pleasant Rd,,former TORONTO,Toronto,Mount Pleasant Road Baptist,109001,1138658,529,,,,4022,,,,,685,,Mount Pleasant Road Baptist,Christian,,,4164817680,,,,,,,,,,,,,Don Valley West (15),15,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Mount Pleasant East (99),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38729329341731, 43.7023381316614]]}"
695,7283706,20,Glebe Rd E,20 Glebe Rd E,M4S1N6,former TORONTO,Toronto,Glebe Road United Church,109001,7283659,20,,,,3509,,,,,686,,Glebe Road United Church,Christian,,,4164846849,,,,,,,,,,,,,Toronto-St. Paul's (12),12,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Mount Pleasant West (104),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3962772745692, 43.7015662169611]]}"
696,770479,124,Belsize Dr,124 Belsize Dr,M4S1L8,former TORONTO,Toronto,Presbyterian Church,109001,1138616,124,,,,2990,,,,,687,,Glebe Presbyterian Church,Christian,,,4164851881,,,,,,,,,,,,,Toronto-St. Paul's (12),12,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Mount Pleasant West (104),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3893731658105, 43.7025834950565]]}"
697,20236374,369,Lawson Rd,369 Lawson Rd,M1C2J8,SCARBOROUGH,Toronto,Grace Missionary Baptist,109001,106134,369,,,,733,,,,,688,,Grace Missionary Baptist Chu,Christian,,,4162814865,,,,,,,,,,,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Centennial Scarborough (133),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1469353208329, 43.7880066843548]]}"
698,7273307,304,Lonsdale Rd,304 Lonsdale Rd,M4V1X4,former TORONTO,Toronto,Grace Church On-The-Hill,109001,14673345,304,,,,3870,,,,,689,,Grace Church On The Hill,Christian,,,4164887884,,,,,,,,,,,,,Toronto-St. Paul's (12),12,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Forest Hill South (101),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4106219329557, 43.6893115649674]]}"
699,8680079,877,Yonge St,877 Yonge St,M4W3M2,former TORONTO,Toronto,Rosedale Baptist Church,109001,8680067,877,,,,4733,,,,,690,,Rosedale Baptist Church,Christian,,,,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Rosedale-Moore Park (98),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3879725966837, 43.6742489538649]]}"
700,1373325,45A,Davenport Rd,45A Davenport Rd,M5R1H2,former TORONTO,Toronto,,115001,20035480,45,A,,,3269,,,,,691,,Stone Church Pentecostal,Christian,,,4169280101,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Annex (95),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.389728025551, 43.6727375021787]]}"
701,20097443,112,Spring Garden Ave,112 Spring Garden Ave,M2N3G3,NORTH YORK,Toronto,Spring Garden Baptist Church,109001,20097435,112,,,,6767,,,,,692,,Spring Garden Baptist Church,Christian,,,4162234593,,,,,,,,,,,,,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale East (51),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4062278794325, 43.7653513138484]]}"
702,7992524,200,Balmoral Ave,200 Balmoral Ave,M4V1J6,former TORONTO,Toronto,St Johns Evangelical,109001,7992508,200,,,,2941,,,,,693,,St Johns Evangelical Luthera,Christian,,,,,,,,,,,,,,,,Toronto-St. Paul's (12),12,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Casa Loma (96),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4026983148296, 43.684118930978]]}"
703,9187243,540,St Clair Ave W,540 St Clair Ave W,M6C1A4,former TORONTO,Toronto,St Alphonsus Catholic Church,109001,9187236,540,,,,890,,,,,694,,St Alphonsus Catholic Church,Christian,,,,,,,,,,,,,,,,Toronto-St. Paul's (12),12,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Wychwood (94),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4202851859401, 43.6830842198601]]}"
704,10636581,2,Vaughan Rd,2 Vaughan Rd,M6G2N1,former TORONTO,Toronto,Hillcrest Church Of Christ,109001,10636561,2,,,,930,,,,,695,,Hillcrest Church Of Christ,Christian,,,,,,,,,,,,,,,,Toronto-St. Paul's (12),12,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Wychwood (94),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4181221706745, 43.6810920601289]]}"
705,9171886,611,St Clair Ave W,611 St Clair Ave W,M6C1A3,former TORONTO,Toronto,St. Michael and All Angels Church,109001,9171873,611,,,,890,,,,,696,,St Michael & All Angels,Christian,,,4166533593,,,,,,,,,,,,,Toronto-St. Paul's (12),12,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Wychwood (94),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4228477496678, 43.6818580464283]]}"
706,75225,94,Vaughan Rd,94 Vaughan Rd,M6C2M1,YORK,Toronto,New Testament Church Of God,109001,8696,94,,,,930,,,,,697,,New Testament Church Of God,Christian,,,4166562346,,,,,,,,,,,,,Toronto-St. Paul's (12),12,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Humewood-Cedarvale (106),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4213488562656, 43.6835573093524]]}"
707,8593921,106,Holland Park Ave,106 Holland Park Ave,M6E 1L6,YORK,Toronto,Mount Zion Apostolic Church,109001,30025326,106,,,,664,,,,,698,,Mount Zion Apostolic Church,Christian,,,4166528044,,,,,,,,,,,,,Davenport (9),9,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Oakwood-Vaughan (107),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4393169261963, 43.6864474450059]]}"
708,884385,213,Winona Dr,213 Winona Dr,M6C3S3,former TORONTO,Toronto,Russian Orthodox Church,109001,1140375,213,,,,964,,,,,699,,Russian Orthodox Church,Christian,,,,,,,,,,,,,,,,Toronto-St. Paul's (12),12,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Wychwood (94),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4323435158679, 43.6807369167762]]}"
709,9741083,1695,Dufferin St,1695 Dufferin St,M6E3N9,former TORONTO,Toronto,St Chad Anglican Church,109001,14015766,1695,,,,557,,,,,700,,St Chads Anglican Church,Christian,,,,,,,,,,,,,,,,Davenport (9),9,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Corso Italia-Davenport (92),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4429606488104, 43.6786654202408]]}"
710,10364805,1479,Dufferin St,1479 Dufferin St,M6H4C7,former TORONTO,Toronto,St Mary Of The Angels,109001,14003890,1479,,,,557,,,,,701,,St Mary Of The Angels Church,Christian,,,4165324779,,,,,,,,,,,,,Davenport (9),9,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Dovercourt-Wallace Emerson-Junction (93),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4403885764566, 43.6725582506729]]}"
711,791096,1424,Davenport Rd,1424 Davenport Rd,M6H2H8,former TORONTO,Toronto,St Pauls Slovak Evangelical,109001,14013545,1424,,,,3269,,,,,702,,St Pauls Luthern Church,Christian,,,,,,,,,,,,,,,,Davenport (9),9,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Corso Italia-Davenport (92),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4426442921855, 43.6728679071704]]}"
712,8023057,1223,Davenport Rd,1223 Davenport Rd,,former TORONTO,Toronto,St Nektarios Greek Orthodox,109001,8023039,1223,,,,3269,,,,,703,,St Nektarioc Greek Orthodox,Christian,,,,,,,,,,,,,,,,Davenport (9),9,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Wychwood (94),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4342438483965, 43.6740924694488]]}"
713,8007235,1116,Ossington Ave,1116 Ossington Ave,M6G3W1,former TORONTO,Toronto,St Pauls Italian United,109001,14073625,1116,,,,4125,,,,,704,,St. Paul'S Italian United Ch,Christian,,,,,,,,,,,,,,,,Davenport (9),9,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Wychwood (94),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4302203864513, 43.67190188003211]]}"
714,782723,285,Christie St,285 Christie St,M6G3B9,former TORONTO,Toronto,,109001,1142037,285,,,,3165,,,,,705,,Kingdom Hall Of Jehovah'S Wi,Christian,,,,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Annex (95),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4209923293465, 43.6711402580096]]}"
715,798497,645,Dupont St,645 Dupont St,M6G1Z4,former TORONTO,Toronto,St Anns Spiritual Baptist,109001,14012411,645,,,,3343,,,,,706,,St Ann'S Spiritual Baptist C,Christian,,,4165382143,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Annex (95),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4209494349059, 43.6715654240734]]}"
716,8015695,1008,Dovercourt Rd,1008 Dovercourt Rd,M6H2X8,former TORONTO,Toronto,St Ephrasinia Byyelorussian,109001,14004170,1008,,,,3317,,,,,709,,St Ephrasinia Byyelorussian,Christian,,,4165335772,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Dovercourt-Wallace Emerson-Junction (93),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4322004239787, 43.6677283895973]]}"
717,8015666,134,Hallam St,134 Hallam St,M6H1X1,former TORONTO,Toronto,Restitution Bethesda Tabernacle,109001,14011316,134,,,,3594,,,,,710,,Restitution Bethesta Taberna,Christian,,,4165339113,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Dovercourt-Wallace Emerson-Junction (93),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4314646080976, 43.6674278013349]]}"
718,775519,33,Brandon Ave,33 Brandon Ave,M6H2C8,former TORONTO,Toronto,,109001,14013529,33,,,,3053,,,,,711,,Oakwood Wesleyan Church,Christian,,,,,,,,,,,,,,,,Davenport (9),9,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Dovercourt-Wallace Emerson-Junction (93),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4414784941647, 43.6697799057976]]}"
719,775513,15,Brandon Ave,15 Brandon Ave,M6H2C8,former TORONTO,Toronto,,113001,14013529,15,,,,3053,,,,,712,,Mission Christiana Toronto,Christian,,,,,,,,,,,,,,,,Davenport (9),9,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Dovercourt-Wallace Emerson-Junction (93),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4411748816319, 43.6698663967675]]}"
720,10340666,1183,Dufferin St,1183 Dufferin St,M6H4B7,former TORONTO,Toronto,,115001,14013617,1183,,,,557,,,,,713,,Hope Centre,Christian,,,4165388800,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Dovercourt-Wallace Emerson-Junction (93),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4371891401733, 43.6649343535178]]}"
721,794463,789,Dovercourt Rd,789 Dovercourt Rd,M6H2X4,former TORONTO,Toronto,The Salvation Army,109001,14011511,789,,,,3317,,,,,714,,Salvation Army Bloor Central,Christian,,,4165318031,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Dovercourt-Wallace Emerson-Junction (93),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4294393200467, 43.6624514846423]]}"
722,10877551,40,Westmoreland Ave,40 Westmoreland Ave,M6H2Z7,former TORONTO,Toronto,,100002,14011477,40,,,,4666,,,,,715,,St Mary Anglican Church,Christian,,,4165326571,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Dovercourt-Wallace Emerson-Junction (93),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.431183397743, 43.6618935915251]]}"
723,773159,1037,Bloor St W,1037 Bloor St W,M6H1M4,former TORONTO,Toronto,St Anthonys Church,109001,1143789,1037,,,,458,,,,,716,,St Anthony'S Church,Christian,,,,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Dufferin Grove (83),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4313036775752, 43.6605143789447]]}"
724,10877370,496-500,Gladstone Ave,496-500 Gladstone Ave,M6H3H9,former TORONTO,Toronto,,115001,10877325,496,,500,,3506,,,,,717,,St Wenceslas Church,Christian,,,4165325272,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Dufferin Grove (83),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4339142212758, 43.6596224533586]]}"
725,9638002,12,Pauline Ave,12 Pauline Ave,M6H3M8,former TORONTO,Toronto,St Sebastian,109001,14012736,12,,,,4168,,,,,718,,St Sebastian'S Church,Christian,,,4165362302,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Dovercourt-Wallace Emerson-Junction (93),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4381338057073, 43.659893180995]]}"
726,10576971,867,College St,867 College St,M6H1A1,former TORONTO,Toronto,,115001,10576972,867,,,,9765,,,,,719,,Our Lady Of Good Counsel,Christian,,,,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Trinity-Bellwoods (81),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4238490360424, 43.6538724834975]]}"
727,8351361,274,Concord Ave,274 Concord Ave,M6H2P5,former TORONTO,Toronto,St Johns Lutheran,109001,14018335,274,,,,3208,,,,,720,,St John'S Lutheran,Christian,,,,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Palmerston-Little Italy (80),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4270019710407, 43.6609955981934]]}"
728,10877597,891,Bloor St W,891 Bloor St W,,former TORONTO,Toronto,Ossington Ave Baptist Church,109001,10877596,891,,,,458,,,,,721,,Ossington Avenue Baptist Chu,Christian,,,4165335091,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Palmerston-Little Italy (80),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.425853956046, 43.6617039851821]]}"
729,9487061,686,Ossington Ave,686 Ossington Ave,M6G3T7,former TORONTO,Toronto,,115001,14018343,686,,,,4125,,,,,722,,Ossington Pentecostal Church,Christian,,,4165323951,,,,,,,,,,,,,Davenport (9),9,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Palmerston-Little Italy (80),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4254411870815, 43.6606101704392]]}"
730,837454,609-615,Manning Ave,609-615 Manning Ave,M6G2W1,former TORONTO,Toronto,,109001,1143773,609,,615,,3909,,,,,723,,Our Lady Help Of Christians,Christian,,,,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Palmerston-Little Italy (80),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4145172894452, 43.6608908456579]]}"
731,9879562,54,Clinton St,54 Clinton St,M6G 2Y3,former TORONTO,Toronto,The Greek Orthodox Church,109001,30017238,54,,,,3185,,,,,724,,Holy Trinity Greek Orthodox,Christian,,,,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Palmerston-Little Italy (80),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4143220011477, 43.655682672338]]}"
732,785300,410,College St,410 College St,M5T1S8,former TORONTO,Toronto,,109001,1144361,410,,,,9765,,,,,725,,St Georges Lutheran Church,Christian,,,4169211687,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,University (79),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4063794091059, 43.6570436047241]]}"
733,10561094,132,Nassau St,132 Nassau St,M5T1M7,former TORONTO,Toronto,,115001,14020932,132,,,,4046,,,,,726,,First Portuguese Evanglical,Christian,,,,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Kensington-Chinatown (78),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4054609148254, 43.654748296169]]}"
734,9086233,400,Bathurst St,400 Bathurst St,M5T2S6,former TORONTO,Toronto,St Vladimire,109001,9086214,400,,,,436,,,,,727,,St.Vladimir'S Church,Christian,,,,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Trinity-Bellwoods (81),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4070658350744, 43.6538181790181]]}"
735,9086235,406,Bathurst St,406 Bathurst St,M5T2S6,former TORONTO,Toronto,,115001,9086214,406,,,,436,,,,,728,,St Vladimir'S Church Office,Christian,,,4166033224,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Trinity-Bellwoods (81),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4071618695996, 43.654096353916]]}"
736,6350020,108,D'Arcy St,108 D'Arcy St,,former TORONTO,Toronto,First Baptist Church,109001,6349994,108,,,,3262,,,,,729,,First Baptist Church,Christian,,,4169773508,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Kensington-Chinatown (78),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3965753205343, 43.6545294936243]]}"
737,770023,91,Bellevue Ave,91 Bellevue Ave,M5T 2N8,former TORONTO,Toronto,,106007,30017517,91,,,,2983,,,,,730,,St Stephen'S Community House,Christian,,,4169252103,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Kensington-Chinatown (78),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4038402635571, 43.6562601347705]]}"
738,770031,103,Bellevue Ave,103 Bellevue Ave,M5T 2N8,former TORONTO,Toronto,St Stephens Church,109001,30017518,103,,,,2983,,,,,731,,St Stephen'S Church,Christian,,,,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Kensington-Chinatown (78),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4039801498438, 43.6569588922018]]}"
739,8105976,8,Robert St,8 Robert St,M5S2K3,former TORONTO,Toronto,Hungarian Reformed Evangelical,109001,20039048,8,,,,844,,,,,732,,Hungarian Reformed Evangelic,Christian,,,4162614340,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,University (79),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4022477957827, 43.6579494266826]]}"
740,9086509,557,Bathurst St,557 Bathurst St,M5S2P8,former TORONTO,Toronto,First Ukranian Pentecostal,109001,9086483,557,,,,436,,,,,733,,First Ukranian Pentecostal C,Christian,,,,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,University (79),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4079785046788, 43.6581480725301]]}"
741,8418036,382,Lippincott St,382 Lippincott St,M5S2P7,former TORONTO,Toronto,First Filipino Baptist Church,109001,8418010,382,,,,3857,,,,,734,,First Filipino Baptist Churc,Christian,,,4165344342,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,University (79),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4101965094243, 43.66479378193671]]}"
742,9523576,832,Bathurst St,832 Bathurst St,M5R3G1,former TORONTO,Toronto,St Peters Church,109001,14014611,832,,,,436,,,,,735,,St Peter'S Church,Christian,,,4165344219,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Annex (95),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4118109975499, 43.66590548882281]]}"
743,822806,112,Howland Ave,112 Howland Ave,M5R3B5,former TORONTO,Toronto,,102008,14661556,112,,,,3704,,,,,736,,St. Alban The Martyr,Christian,,,,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Annex (95),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4104655824851, 43.6693213491676]]}"
744,873421,196,St George St,196 St George St,M5R2N5,former TORONTO,Toronto,First Church of Christ Scientist Toronto,109001,1142167,196,,,,9786,,,,,737,,First Church Of Christ,Christian,,,4169220065,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Annex (95),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4015456147322, 43.6699458089925]]}"
745,823556,383,Huron St,383 Huron St,M5S2G5,former TORONTO,Toronto,St Thomas Anglican Church,109001,1143004,383,,,,3716,,,,,738,,St Thomas Anglican Church,Christian,,,4169792323,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,University (79),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4007419503324, 43.665917143528]]}"
746,870141,630,Spadina Ave,630 Spadina Ave,M5S2H4,former TORONTO,Toronto,Knox Presbyterian Church,109001,1143508,630,,,,4426,,,,,739,,Knox Presbyterian Church,Christian,,,4169218993,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,University (79),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4023902388672, 43.66254063045201]]}"
747,20233550,2005,Sheppard Ave E,2005 Sheppard Ave E,M2J 5B4,NORTH YORK,Toronto,,100002,438117,2005,,,,6698,,,,,740,,Mission Of Church Of Jesus,Christian,,,,,,,,,,,,,,,,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Henry Farm (53),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3383811014189, 43.7743218879133]]}"
748,14200444,23,Charles St E,23 Charles St E,M4Y1R9,former TORONTO,Toronto,,109001,14023730,23,,,,3145,,,,,741,,Sanctuary,Christian,,,4169220628,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Church-Yonge Corridor (75),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3849297470716, 43.6686617149915]]}"
749,772675,117,Bloor St E,117 Bloor St E,M4W1A9,former TORONTO,Toronto,St Andrews United Church,109001,1141946,117,,,,3020,,,,,742,,St Andrew'S United Church,Christian,,,,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Church-Yonge Corridor (75),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3840396880112, 43.6701570617008]]}"
750,7795728,206,Mc Caul St,206 Mc Caul St,M5T1W5,former TORONTO,Toronto,,109001,14023066,206,,,,3951,,,,,743,,Holy Word Church,Christian,,,,,,,,,,,,,,,,University-Rosedale (11),11,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Kensington-Chinatown (78),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3930473226389, 43.6571180335433]]}"
751,331493,1220,Ellesmere Rd,1220 Ellesmere Rd,M1P2X5,SCARBOROUGH,Toronto,,113001,108327,1220,,,,7835,,,,,744,,Rosewood Chinese Church,Christian,,,4162987762,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Bendale (127),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2682812544585, 43.7695143585321]]}"
752,8714154,115,St Andrews Rd,115 St Andrews Rd,M1P4N2,SCARBOROUGH,Toronto,,115001,8714153,115,,,,8988,,,,,745,,St Andrews Presbyterian,Christian,,,4164384100,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Bendale (127),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2518342614131, 43.7601638742254]]}"
753,312571,776,Brimley Rd,776 Brimley Rd,M1J1C6,SCARBOROUGH,Toronto,St Peters Anglican Church,109001,109953,776,,,,7435,,,,,746,,St Peter Anglican Church,Christian,,,4162672741,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Bendale (127),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.255133260204, 43.7505305332881]]}"
754,312539,722,Brimley Rd,722 Brimley Rd,M1J1C2,SCARBOROUGH,Toronto,,109001,110166,722,,,,7435,,,,,747,,Scarborough Centre Alliance,Christian,,,4162645178,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Bendale (127),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2535639879548, 43.74805783406361]]}"
